step,time,kinetic,potential,total
2490,4.98000000,1022.04755276,0.00000000,1022.04755276
2491,4.98200000,1022.84835199,0.00000000,1022.84835199
2492,4.98400000,1023.64944879,0.00000000,1023.64944879
2493,4.98600000,1024.45084314,0.00000000,1024.45084314
2494,4.98800000,1025.25253504,0.00000000,1025.25253504
2495,4.99000000,1026.05452445,0.00000000,1026.05452445
2496,4.99200000,1026.85681136,0.00000000,1026.85681136
2497,4.99400000,1027.65939576,0.00000000,1027.65939576
2498,4.99600000,1028.46227762,0.00000000,1028.46227762
2499,4.99800000,1029.26545692,0.00000000,1029.26545692
2500,5.00000000,1030.06893366,0.00000000,1030.06893366
2501,5.00200000,1030.87270780,0.00000000,1030.87270780
2502,5.00400000,1031.67677933,0.00000000,1031.67677933
2503,5.00600000,1032.48114823,0.00000000,1032.48114823
2504,5.00800000,1033.28581448,0.00000000,1033.28581448
2505,5.01000000,1034.09077807,0.00000000,1034.09077807
2506,5.01200000,1034.89603898,0.00000000,1034.89603898
2507,5.01400000,1035.70159718,0.00000000,1035.70159718
2508,5.01600000,1036.50745266,0.00000000,1036.50745266
2509,5.01800000,1037.31360540,0.00000000,1037.31360540
2510,5.02000000,1038.12005539,0.00000000,1038.12005539
2511,5.02200000,1038.92680259,0.00000000,1038.92680259
2512,5.02400000,1039.73384701,0.00000000,1039.73384701
2513,5.02600000,1040.54118861,0.00000000,1040.54118861
2514,5.02800000,1041.34882737,0.00000000,1041.34882737
2515,5.03000000,1042.15676329,0.00000000,1042.15676329
2516,5.03200000,1042.96499634,0.00000000,1042.96499634
2517,5.03400000,1043.77352650,0.00000000,1043.77352650
2518,5.03600000,1044.58235375,0.00000000,1044.58235375
2519,5.03800000,1045.39147808,0.00000000,1045.39147808
2520,5.04000000,1046.20089947,0.00000000,1046.20089947
2521,5.04200000,1047.01061790,0.00000000,1047.01061790
2522,5.04400000,1047.82063335,0.00000000,1047.82063335
2523,5.04600000,1048.63094580,0.00000000,1048.63094580
2524,5.04800000,1049.44155523,0.00000000,1049.44155523
2525,5.05000000,1050.25246162,0.00000000,1050.25246162
2526,5.05200000,1051.06366497,0.00000000,1051.06366497
2527,5.05400000,1051.87516524,0.00000000,1051.87516524
2528,5.05600000,1052.68696242,0.00000000,1052.68696242
2529,5.05800000,1053.49905649,0.00000000,1053.49905649
2530,5.06000000,1054.31144744,0.00000000,1054.31144744
2531,5.06200000,1055.12413524,0.00000000,1055.12413524
2532,5.06400000,1055.93711987,0.00000000,1055.93711987
2533,5.06600000,1056.75040133,0.00000000,1056.75040133
2534,5.06800000,1057.56397958,0.00000000,1057.56397958
2535,5.07000000,1058.37785461,0.00000000,1058.37785461
2536,5.07200000,1059.19202640,0.00000000,1059.19202640
2537,5.07400000,1060.00649494,0.00000000,1060.00649494
2538,5.07600000,1060.82126020,0.00000000,1060.82126020
2539,5.07800000,1061.63632217,0.00000000,1061.63632217
2540,5.08000000,1062.45168082,0.00000000,1062.45168082
2541,5.08200000,1063.26733615,0.00000000,1063.26733615
2542,5.08400000,1064.08328812,0.00000000,1064.08328812
2543,5.08600000,1064.89953673,0.00000000,1064.89953673
2544,5.08800000,1065.71608196,0.00000000,1065.71608196
2545,5.09000000,1066.53292378,0.00000000,1066.53292378
2546,5.09200000,1067.35006217,0.00000000,1067.35006217
2547,5.09400000,1068.16749713,0.00000000,1068.16749713
2548,5.09600000,1068.98522862,0.00000000,1068.98522862
2549,5.09800000,1069.80325664,0.00000000,1069.80325664
2550,5.10000000,1070.62158116,0.00000000,1070.62158116
2551,5.10200000,1071.44020217,0.00000000,1071.44020217
2552,5.10400000,1072.25911964,0.00000000,1072.25911964
2553,5.10600000,1073.07833356,0.00000000,1073.07833356
2554,5.10800000,1073.89784392,0.00000000,1073.89784392
2555,5.11000000,1074.71765068,0.00000000,1074.71765068
2556,5.11200000,1075.53775383,0.00000000,1075.53775383
2557,5.11400000,1076.35815336,0.00000000,1076.35815336
2558,5.11600000,1077.17884925,0.00000000,1077.17884925
2559,5.11800000,1077.99984147,0.00000000,1077.99984147
2560,5.12000000,1078.82113002,0.00000000,1078.82113002
2561,5.12200000,1079.64271486,0.00000000,1079.64271486
2562,5.12400000,1080.46459598,0.00000000,1080.46459598
2563,5.12600000,1081.28677337,0.00000000,1081.28677337
2564,5.12800000,1082.10924701,0.00000000,1082.10924701
2565,5.13000000,1082.93201687,0.00000000,1082.93201687
2566,5.13200000,1083.75508294,0.00000000,1083.75508294
2567,5.13400000,1084.57844520,0.00000000,1084.57844520
2568,5.13600000,1085.40210363,0.00000000,1085.40210363
2569,5.13800000,1086.22605822,0.00000000,1086.22605822
2570,5.14000000,1087.05030894,0.00000000,1087.05030894
2571,5.14200000,1087.87485577,0.00000000,1087.87485577
2572,5.14400000,1088.69969871,0.00000000,1088.69969871
2573,5.14600000,1089.52483772,0.00000000,1089.52483772
2574,5.14800000,1090.35027280,0.00000000,1090.35027280
2575,5.15000000,1091.17600392,0.00000000,1091.17600392
2576,5.15200000,1092.00203106,0.00000000,1092.00203106
2577,5.15400000,1092.82835421,0.00000000,1092.82835421
2578,5.15600000,1093.65497334,0.00000000,1093.65497334
2579,5.15800000,1094.48188845,0.00000000,1094.48188845
2580,5.16000000,1095.30909950,0.00000000,1095.30909950
2581,5.16200000,1096.13660649,0.00000000,1096.13660649
2582,5.16400000,1096.96440939,0.00000000,1096.96440939
2583,5.16600000,1097.79250819,0.00000000,1097.79250819
2584,5.16800000,1098.62090286,0.00000000,1098.62090286
2585,5.17000000,1099.44959339,0.00000000,1099.44959339
2586,5.17200000,1100.27857976,0.00000000,1100.27857976
2587,5.17400000,1101.10786196,0.00000000,1101.10786196
2588,5.17600000,1101.93743995,0.00000000,1101.93743995
2589,5.17800000,1102.76731373,0.00000000,1102.76731373
2590,5.18000000,1103.59748328,0.00000000,1103.59748328
2591,5.18200000,1104.42794858,0.00000000,1104.42794858
2592,5.18400000,1105.25870960,0.00000000,1105.25870960
2593,5.18600000,1106.08976634,0.00000000,1106.08976634
2594,5.18800000,1106.92111877,0.00000000,1106.92111877
2595,5.19000000,1107.75276687,0.00000000,1107.75276687
2596,5.19200000,1108.58471063,0.00000000,1108.58471063
2597,5.19400000,1109.41695003,0.00000000,1109.41695003
2598,5.19600000,1110.24948505,0.00000000,1110.24948505
2599,5.19800000,1111.08231567,0.00000000,1111.08231567
2600,5.20000000,1111.91544187,0.00000000,1111.91544187
2601,5.20200000,1112.74886363,0.00000000,1112.74886363
2602,5.20400000,1113.58258094,0.00000000,1113.58258094
2603,5.20600000,1114.41659378,0.00000000,1114.41659378
2604,5.20800000,1115.25090212,0.00000000,1115.25090212
2605,5.21000000,1116.08550596,0.00000000,1116.08550596
2606,5.21200000,1116.92040527,0.00000000,1116.92040527
2607,5.21400000,1117.75560003,0.00000000,1117.75560003
2608,5.21600000,1118.59109023,0.00000000,1118.59109023
2609,5.21800000,1119.42687584,0.00000000,1119.42687584
2610,5.22000000,1120.26295685,0.00000000,1120.26295685
2611,5.22200000,1121.09933324,0.00000000,1121.09933324
2612,5.22400000,1121.93600500,0.00000000,1121.93600500
2613,5.22600000,1122.77297209,0.00000000,1122.77297209
2614,5.22800000,1123.61023452,0.00000000,1123.61023452
2615,5.23000000,1124.44779224,0.00000000,1124.44779224
2616,5.23200000,1125.28564526,0.00000000,1125.28564526
2617,5.23400000,1126.12379355,0.00000000,1126.12379355
2618,5.23600000,1126.96223708,0.00000000,1126.96223708
2619,5.23800000,1127.80097585,0.00000000,1127.80097585
2620,5.24000000,1128.64000984,0.00000000,1128.64000984
2621,5.24200000,1129.47933902,0.00000000,1129.47933902
2622,5.24400000,1130.31896338,0.00000000,1130.31896338
2623,5.24600000,1131.15888290,0.00000000,1131.15888290
2624,5.24800000,1131.99909756,0.00000000,1131.99909756
2625,5.25000000,1132.83960734,0.00000000,1132.83960734
2626,5.25200000,1133.68041222,0.00000000,1133.68041222
2627,5.25400000,1134.52151220,0.00000000,1134.52151220
2628,5.25600000,1135.36290724,0.00000000,1135.36290724
2629,5.25800000,1136.20459732,0.00000000,1136.20459732
2630,5.26000000,1137.04658244,0.00000000,1137.04658244
2631,5.26200000,1137.88886258,0.00000000,1137.88886258
2632,5.26400000,1138.73143770,0.00000000,1138.73143770
2633,5.26600000,1139.57430780,0.00000000,1139.57430780
2634,5.26800000,1140.41747286,0.00000000,1140.41747286
2635,5.27000000,1141.26093286,0.00000000,1141.26093286
2636,5.27200000,1142.10468778,0.00000000,1142.10468778
2637,5.27400000,1142.94873760,0.00000000,1142.94873760
2638,5.27600000,1143.79308230,0.00000000,1143.79308230
2639,5.27800000,1144.63772187,0.00000000,1144.63772187
2640,5.28000000,1145.48265628,0.00000000,1145.48265628
2641,5.28200000,1146.32788553,0.00000000,1146.32788553
2642,5.28400000,1147.17340958,0.00000000,1147.17340958
2643,5.28600000,1148.01922843,0.00000000,1148.01922843
2644,5.28800000,1148.86534205,0.00000000,1148.86534205
2645,5.29000000,1149.71175043,0.00000000,1149.71175043
2646,5.29200000,1150.55845354,0.00000000,1150.55845354
2647,5.29400000,1151.40545137,0.00000000,1151.40545137
2648,5.29600000,1152.25274390,0.00000000,1152.25274390
2649,5.29800000,1153.10033112,0.00000000,1153.10033112
2650,5.30000000,1153.94821299,0.00000000,1153.94821299
2651,5.30200000,1154.79638951,0.00000000,1154.79638951
2652,5.30400000,1155.64486066,0.00000000,1155.64486066
2653,5.30600000,1156.49362642,0.00000000,1156.49362642
2654,5.30800000,1157.34268677,0.00000000,1157.34268677
2655,5.31000000,1158.19204168,0.00000000,1158.19204168
2656,5.31200000,1159.04169116,0.00000000,1159.04169116
2657,5.31400000,1159.89163516,0.00000000,1159.89163516
2658,5.31600000,1160.74187368,0.00000000,1160.74187368
2659,5.31800000,1161.59240671,0.00000000,1161.59240671
2660,5.32000000,1162.44323421,0.00000000,1162.44323421
2661,5.32200000,1163.29435617,0.00000000,1163.29435617
2662,5.32400000,1164.14577258,0.00000000,1164.14577258
2663,5.32600000,1164.99748341,0.00000000,1164.99748341
2664,5.32800000,1165.84948864,0.00000000,1165.84948864
2665,5.33000000,1166.70178827,0.00000000,1166.70178827
2666,5.33200000,1167.55438226,0.00000000,1167.55438226
2667,5.33400000,1168.40727061,0.00000000,1168.40727061
2668,5.33600000,1169.26045329,0.00000000,1169.26045329
2669,5.33800000,1170.11393028,0.00000000,1170.11393028
2670,5.34000000,1170.96770157,0.00000000,1170.96770157
2671,5.34200000,1171.82176714,0.00000000,1171.82176714
2672,5.34400000,1172.67612697,0.00000000,1172.67612697
2673,5.34600000,1173.53078104,0.00000000,1173.53078104
2674,5.34800000,1174.38572933,0.00000000,1174.38572933
2675,5.35000000,1175.24097183,0.00000000,1175.24097183
2676,5.35200000,1176.09650852,0.00000000,1176.09650852
2677,5.35400000,1176.95233937,0.00000000,1176.95233937
2678,5.35600000,1177.80846437,0.00000000,1177.80846437
2679,5.35800000,1178.66488350,0.00000000,1178.66488350
2680,5.36000000,1179.52159675,0.00000000,1179.52159675
2681,5.36200000,1180.37860409,0.00000000,1180.37860409
2682,5.36400000,1181.23590551,0.00000000,1181.23590551
2683,5.36600000,1182.09350098,0.00000000,1182.09350098
2684,5.36800000,1182.95139050,0.00000000,1182.95139050
2685,5.37000000,1183.80957404,0.00000000,1183.80957404
2686,5.37200000,1184.66805158,0.00000000,1184.66805158
2687,5.37400000,1185.52682310,0.00000000,1185.52682310
2688,5.37600000,1186.38588859,0.00000000,1186.38588859
2689,5.37800000,1187.24524803,0.00000000,1187.24524803
2690,5.38000000,1188.10490140,0.00000000,1188.10490140
2691,5.38200000,1188.96484868,0.00000000,1188.96484868
2692,5.38400000,1189.82508985,0.00000000,1189.82508985
2693,5.38600000,1190.68562490,0.00000000,1190.68562490
2694,5.38800000,1191.54645380,0.00000000,1191.54645380
2695,5.39000000,1192.40757655,0.00000000,1192.40757655
2696,5.39200000,1193.26899311,0.00000000,1193.26899311
2697,5.39400000,1194.13070347,0.00000000,1194.13070347
2698,5.39600000,1194.99270762,0.00000000,1194.99270762
2699,5.39800000,1195.85500553,0.00000000,1195.85500553
2700,5.40000000,1196.71759719,0.00000000,1196.71759719
2701,5.40200000,1197.58048258,0.00000000,1197.58048258
2702,5.40400000,1198.44366168,0.00000000,1198.44366168
2703,5.40600000,1199.30713447,0.00000000,1199.30713447
2704,5.40800000,1200.17090093,0.00000000,1200.17090093
2705,5.41000000,1201.03496105,0.00000000,1201.03496105
2706,5.41200000,1201.89931480,0.00000000,1201.89931480
2707,5.41400000,1202.76396217,0.00000000,1202.76396217
2708,5.41600000,1203.62890315,0.00000000,1203.62890315
2709,5.41800000,1204.49413770,0.00000000,1204.49413770
2710,5.42000000,1205.35966582,0.00000000,1205.35966582
2711,5.42200000,1206.22548748,0.00000000,1206.22548748
2712,5.42400000,1207.09160267,0.00000000,1207.09160267
2713,5.42600000,1207.95801137,0.00000000,1207.95801137
2714,5.42800000,1208.82471356,0.00000000,1208.82471356
2715,5.43000000,1209.69170922,0.00000000,1209.69170922
2716,5.43200000,1210.55899833,0.00000000,1210.55899833
2717,5.43400000,1211.42658088,0.00000000,1211.42658088
2718,5.43600000,1212.29445685,0.00000000,1212.29445685
2719,5.43800000,1213.16262621,0.00000000,1213.16262621
2720,5.44000000,1214.03108896,0.00000000,1214.03108896
2721,5.44200000,1214.89984507,0.00000000,1214.89984507
2722,5.44400000,1215.76889452,0.00000000,1215.76889452
2723,5.44600000,1216.63823730,0.00000000,1216.63823730
2724,5.44800000,1217.50787338,0.00000000,1217.50787338
2725,5.45000000,1218.37780275,0.00000000,1218.37780275
2726,5.45200000,1219.24802540,0.00000000,1219.24802540
2727,5.45400000,1220.11854130,0.00000000,1220.11854130
2728,5.45600000,1220.98935043,0.00000000,1220.98935043
2729,5.45800000,1221.86045277,0.00000000,1221.86045277
2730,5.46000000,1222.73184832,0.00000000,1222.73184832
2731,5.46200000,1223.60353704,0.00000000,1223.60353704
2732,5.46400000,1224.47551893,0.00000000,1224.47551893
2733,5.46600000,1225.34779395,0.00000000,1225.34779395
2734,5.46800000,1226.22036211,0.00000000,1226.22036211
2735,5.47000000,1227.09322336,0.00000000,1227.09322336
2736,5.47200000,1227.96637771,0.00000000,1227.96637771
2737,5.47400000,1228.83982512,0.00000000,1228.83982512
2738,5.47600000,1229.71356559,0.00000000,1229.71356559
2739,5.47800000,1230.58759909,0.00000000,1230.58759909
2740,5.48000000,1231.46192560,0.00000000,1231.46192560
2741,5.48200000,1232.33654511,0.00000000,1232.33654511
2742,5.48400000,1233.21145760,0.00000000,1233.21145760
2743,5.48600000,1234.08666305,0.00000000,1234.08666305
2744,5.48800000,1234.96216144,0.00000000,1234.96216144
2745,5.49000000,1235.83795275,0.00000000,1235.83795275
2746,5.49200000,1236.71403697,0.00000000,1236.71403697
2747,5.49400000,1237.59041408,0.00000000,1237.59041408
2748,5.49600000,1238.46708405,0.00000000,1238.46708405
2749,5.49800000,1239.34404687,0.00000000,1239.34404687
2750,5.50000000,1240.22130253,0.00000000,1240.22130253
2751,5.50200000,1241.09885100,0.00000000,1241.09885100
2752,5.50400000,1241.97669226,0.00000000,1241.97669226
2753,5.50600000,1242.85482631,0.00000000,1242.85482631
2754,5.50800000,1243.73325311,0.00000000,1243.73325311
2755,5.51000000,1244.61197265,0.00000000,1244.61197265
2756,5.51200000,1245.49098491,0.00000000,1245.49098491
2757,5.51400000,1246.37028988,0.00000000,1246.37028988
2758,5.51600000,1247.24988753,0.00000000,1247.24988753
2759,5.51800000,1248.12977785,0.00000000,1248.12977785
2760,5.52000000,1249.00996082,0.00000000,1249.00996082
2761,5.52200000,1249.89043642,0.00000000,1249.89043642
2762,5.52400000,1250.77120464,0.00000000,1250.77120464
2763,5.52600000,1251.65226545,0.00000000,1251.65226545
2764,5.52800000,1252.53361883,0.00000000,1252.53361883
2765,5.53000000,1253.41526477,0.00000000,1253.41526477
2766,5.53200000,1254.29720326,0.00000000,1254.29720326
2767,5.53400000,1255.17943426,0.00000000,1255.17943426
2768,5.53600000,1256.06195777,0.00000000,1256.06195777
2769,5.53800000,1256.94477376,0.00000000,1256.94477376
2770,5.54000000,1257.82788222,0.00000000,1257.82788222
2771,5.54200000,1258.71128312,0.00000000,1258.71128312
2772,5.54400000,1259.59497646,0.00000000,1259.59497646
2773,5.54600000,1260.47896221,0.00000000,1260.47896221
2774,5.54800000,1261.36324035,0.00000000,1261.36324035
2775,5.55000000,1262.24781087,0.00000000,1262.24781087
2776,5.55200000,1263.13267375,0.00000000,1263.13267375
2777,5.55400000,1264.01782896,0.00000000,1264.01782896
2778,5.55600000,1264.90327649,0.00000000,1264.90327649
2779,5.55800000,1265.78901633,0.00000000,1265.78901633
2780,5.56000000,1266.67504845,0.00000000,1266.67504845
2781,5.56200000,1267.56137284,0.00000000,1267.56137284
2782,5.56400000,1268.44798947,0.00000000,1268.44798947
2783,5.56600000,1269.33489834,0.00000000,1269.33489834
2784,5.56800000,1270.22209941,0.00000000,1270.22209941
2785,5.57000000,1271.10959268,0.00000000,1271.10959268
2786,5.57200000,1271.99737813,0.00000000,1271.99737813
2787,5.57400000,1272.88545573,0.00000000,1272.88545573
2788,5.57600000,1273.77382546,0.00000000,1273.77382546
2789,5.57800000,1274.66248732,0.00000000,1274.66248732
2790,5.58000000,1275.55144128,0.00000000,1275.55144128
2791,5.58200000,1276.44068732,0.00000000,1276.44068732
2792,5.58400000,1277.33022543,0.00000000,1277.33022543
2793,5.58600000,1278.22005559,0.00000000,1278.22005559
2794,5.58800000,1279.11017777,0.00000000,1279.11017777
2795,5.59000000,1280.00059197,0.00000000,1280.00059197
2796,5.59200000,1280.89129816,0.00000000,1280.89129816
2797,5.59400000,1281.78229632,0.00000000,1281.78229632
2798,5.59600000,1282.67358643,0.00000000,1282.67358643
2799,5.59800000,1283.56516849,0.00000000,1283.56516849
2800,5.60000000,1284.45704246,0.00000000,1284.45704246
2801,5.60200000,1285.34920834,0.00000000,1285.34920834
2802,5.60400000,1286.24166610,0.00000000,1286.24166610
2803,5.60600000,1287.13441572,0.00000000,1287.13441572
2804,5.60800000,1288.02745719,0.00000000,1288.02745719
2805,5.61000000,1288.92079049,0.00000000,1288.92079049
2806,5.61200000,1289.81441560,0.00000000,1289.81441560
2807,5.61400000,1290.70833250,0.00000000,1290.70833250
2808,5.61600000,1291.60254117,0.00000000,1291.60254117
2809,5.61800000,1292.49704160,0.00000000,1292.49704160
2810,5.62000000,1293.39183377,0.00000000,1293.39183377
2811,5.62200000,1294.28691765,0.00000000,1294.28691765
2812,5.62400000,1295.18229324,0.00000000,1295.18229324
2813,5.62600000,1296.07796050,0.00000000,1296.07796050
2814,5.62800000,1296.97391944,0.00000000,1296.97391944
2815,5.63000000,1297.87017002,0.00000000,1297.87017002
2816,5.63200000,1298.76671222,0.00000000,1298.76671222
2817,5.63400000,1299.66354604,0.00000000,1299.66354604
2818,5.63600000,1300.56067145,0.00000000,1300.56067145
2819,5.63800000,1301.45808843,0.00000000,1301.45808843
2820,5.64000000,1302.35579696,0.00000000,1302.35579696
2821,5.64200000,1303.25379704,0.00000000,1303.25379704
2822,5.64400000,1304.15208863,0.00000000,1304.15208863
2823,5.64600000,1305.05067172,0.00000000,1305.05067172
2824,5.64800000,1305.94954629,0.00000000,1305.94954629
2825,5.65000000,1306.84871233,0.00000000,1306.84871233
2826,5.65200000,1307.74816982,0.00000000,1307.74816982
2827,5.65400000,1308.64791873,0.00000000,1308.64791873
2828,5.65600000,1309.54795905,0.00000000,1309.54795905
2829,5.65800000,1310.44829076,0.00000000,1310.44829076
2830,5.66000000,1311.34891385,0.00000000,1311.34891385
2831,5.66200000,1312.24982829,0.00000000,1312.24982829
2832,5.66400000,1313.15103406,0.00000000,1313.15103406
2833,5.66600000,1314.05253116,0.00000000,1314.05253116
2834,5.66800000,1314.95431955,0.00000000,1314.95431955
2835,5.67000000,1315.85639923,0.00000000,1315.85639923
2836,5.67200000,1316.75877017,0.00000000,1316.75877017
2837,5.67400000,1317.66143235,0.00000000,1317.66143235
2838,5.67600000,1318.56438577,0.00000000,1318.56438577
2839,5.67800000,1319.46763039,0.00000000,1319.46763039
2840,5.68000000,1320.37116620,0.00000000,1320.37116620
2841,5.68200000,1321.27499319,0.00000000,1321.27499319
2842,5.68400000,1322.17911133,0.00000000,1322.17911133
2843,5.68600000,1323.08352061,0.00000000,1323.08352061
2844,5.68800000,1323.98822100,0.00000000,1323.98822100
2845,5.69000000,1324.89321250,0.00000000,1324.89321250
2846,5.69200000,1325.79849508,0.00000000,1325.79849508
2847,5.69400000,1326.70406872,0.00000000,1326.70406872
2848,5.69600000,1327.60993340,0.00000000,1327.60993340
2849,5.69800000,1328.51608912,0.00000000,1328.51608912
2850,5.70000000,1329.42253584,0.00000000,1329.42253584
2851,5.70200000,1330.32927355,0.00000000,1330.32927355
2852,5.70400000,1331.23630224,0.00000000,1331.23630224
2853,5.70600000,1332.14362188,0.00000000,1332.14362188
2854,5.70800000,1333.05123246,0.00000000,1333.05123246
2855,5.71000000,1333.95913395,0.00000000,1333.95913395
2856,5.71200000,1334.86732635,0.00000000,1334.86732635
2857,5.71400000,1335.77580963,0.00000000,1335.77580963
2858,5.71600000,1336.68458377,0.00000000,1336.68458377
2859,5.71800000,1337.59364875,0.00000000,1337.59364875
2860,5.72000000,1338.50300457,0.00000000,1338.50300457
2861,5.72200000,1339.41265119,0.00000000,1339.41265119
2862,5.72400000,1340.32258860,0.00000000,1340.32258860
2863,5.72600000,1341.23281679,0.00000000,1341.23281679
2864,5.72800000,1342.14333573,0.00000000,1342.14333573
2865,5.73000000,1343.05414541,0.00000000,1343.05414541
2866,5.73200000,1343.96524580,0.00000000,1343.96524580
2867,5.73400000,1344.87663690,0.00000000,1344.87663690
2868,5.73600000,1345.78831867,0.00000000,1345.78831867
2869,5.73800000,1346.70029112,0.00000000,1346.70029112
2870,5.74000000,1347.61255420,0.00000000,1347.61255420
2871,5.74200000,1348.52510792,0.00000000,1348.52510792
2872,5.74400000,1349.43795224,0.00000000,1349.43795224
2873,5.74600000,1350.35108715,0.00000000,1350.35108715
2874,5.74800000,1351.26451264,0.00000000,1351.26451264
2875,5.75000000,1352.17822868,0.00000000,1352.17822868
2876,5.75200000,1353.09223526,0.00000000,1353.09223526
2877,5.75400000,1354.00653236,0.00000000,1354.00653236
2878,5.75600000,1354.92111995,0.00000000,1354.92111995
2879,5.75800000,1355.83599803,0.00000000,1355.83599803
2880,5.76000000,1356.75116657,0.00000000,1356.75116657
2881,5.76200000,1357.66662556,0.00000000,1357.66662556
2882,5.76400000,1358.58237498,0.00000000,1358.58237498
2883,5.76600000,1359.49841480,0.00000000,1359.49841480
2884,5.76800000,1360.41474502,0.00000000,1360.41474502
2885,5.77000000,1361.33136561,0.00000000,1361.33136561
2886,5.77200000,1362.24827656,0.00000000,1362.24827656
2887,5.77400000,1363.16547784,0.00000000,1363.16547784
2888,5.77600000,1364.08296944,0.00000000,1364.08296944
2889,5.77800000,1365.00075134,0.00000000,1365.00075134
2890,5.78000000,1365.91882352,0.00000000,1365.91882352
2891,5.78200000,1366.83718597,0.00000000,1366.83718597
2892,5.78400000,1367.75583866,0.00000000,1367.75583866
2893,5.78600000,1368.67478158,0.00000000,1368.67478158
2894,5.78800000,1369.59401471,0.00000000,1369.59401471
2895,5.79000000,1370.51353804,0.00000000,1370.51353804
2896,5.79200000,1371.43335153,0.00000000,1371.43335153
2897,5.79400000,1372.35345518,0.00000000,1372.35345518
2898,5.79600000,1373.27384897,0.00000000,1373.27384897
2899,5.79800000,1374.19453288,0.00000000,1374.19453288
2900,5.80000000,1375.11550689,0.00000000,1375.11550689
2901,5.80200000,1376.03677098,0.00000000,1376.03677098
2902,5.80400000,1376.95832513,0.00000000,1376.95832513
2903,5.80600000,1377.88016934,0.00000000,1377.88016934
2904,5.80800000,1378.80230357,0.00000000,1378.80230357
2905,5.81000000,1379.72472781,0.00000000,1379.72472781
2906,5.81200000,1380.64744204,0.00000000,1380.64744204
2907,5.81400000,1381.57044625,0.00000000,1381.57044625
2908,5.81600000,1382.49374041,0.00000000,1382.49374041
2909,5.81800000,1383.41732451,0.00000000,1383.41732451
2910,5.82000000,1384.34119853,0.00000000,1384.34119853
2911,5.82200000,1385.26536245,0.00000000,1385.26536245
2912,5.82400000,1386.18981625,0.00000000,1386.18981625
2913,5.82600000,1387.11455992,0.00000000,1387.11455992
2914,5.82800000,1388.03959344,0.00000000,1388.03959344
2915,5.83000000,1388.96491678,0.00000000,1388.96491678
2916,5.83200000,1389.89052994,0.00000000,1389.89052994
2917,5.83400000,1390.81643288,0.00000000,1390.81643288
2918,5.83600000,1391.74262561,0.00000000,1391.74262561
2919,5.83800000,1392.66910808,0.00000000,1392.66910808
2920,5.84000000,1393.59588030,0.00000000,1393.59588030
2921,5.84200000,1394.52294224,0.00000000,1394.52294224
2922,5.84400000,1395.45029388,0.00000000,1395.45029388
2923,5.84600000,1396.37793520,0.00000000,1396.37793520
2924,5.84800000,1397.30586619,0.00000000,1397.30586619
2925,5.85000000,1398.23408682,0.00000000,1398.23408682
2926,5.85200000,1399.16259709,0.00000000,1399.16259709
2927,5.85400000,1400.09139697,0.00000000,1400.09139697
2928,5.85600000,1401.02048644,0.00000000,1401.02048644
2929,5.85800000,1401.94986548,0.00000000,1401.94986548
2930,5.86000000,1402.87953408,0.00000000,1402.87953408
2931,5.86200000,1403.80949222,0.00000000,1403.80949222
2932,5.86400000,1404.73973988,0.00000000,1404.73973988
2933,5.86600000,1405.67027705,0.00000000,1405.67027705
2934,5.86800000,1406.60110370,0.00000000,1406.60110370
2935,5.87000000,1407.53221981,0.00000000,1407.53221981
2936,5.87200000,1408.46362538,0.00000000,1408.46362538
2937,5.87400000,1409.39532037,0.00000000,1409.39532037
2938,5.87600000,1410.32730477,0.00000000,1410.32730477
2939,5.87800000,1411.25957857,0.00000000,1411.25957857
2940,5.88000000,1412.19214175,0.00000000,1412.19214175
2941,5.88200000,1413.12499428,0.00000000,1413.12499428
2942,5.88400000,1414.05813616,0.00000000,1414.05813616
2943,5.88600000,1414.99156735,0.00000000,1414.99156735
2944,5.88800000,1415.92528785,0.00000000,1415.92528785
2945,5.89000000,1416.85929763,0.00000000,1416.85929763
2946,5.89200000,1417.79359668,0.00000000,1417.79359668
2947,5.89400000,1418.72818498,0.00000000,1418.72818498
2948,5.89600000,1419.66306251,0.00000000,1419.66306251
2949,5.89800000,1420.59822925,0.00000000,1420.59822925
2950,5.90000000,1421.53368519,0.00000000,1421.53368519
2951,5.90200000,1422.46943031,0.00000000,1422.46943031
2952,5.90400000,1423.40546458,0.00000000,1423.40546458
2953,5.90600000,1424.34178799,0.00000000,1424.34178799
2954,5.90800000,1425.27840053,0.00000000,1425.27840053
2955,5.91000000,1426.21530217,0.00000000,1426.21530217
2956,5.91200000,1427.15249290,0.00000000,1427.15249290
2957,5.91400000,1428.08997269,0.00000000,1428.08997269
2958,5.91600000,1429.02774154,0.00000000,1429.02774154
2959,5.91800000,1429.96579941,0.00000000,1429.96579941
2960,5.92000000,1430.90414630,0.00000000,1430.90414630
2961,5.92200000,1431.84278219,0.00000000,1431.84278219
2962,5.92400000,1432.78170705,0.00000000,1432.78170705
2963,5.92600000,1433.72092088,0.00000000,1433.72092088
2964,5.92800000,1434.66042364,0.00000000,1434.66042364
2965,5.93000000,1435.60021533,0.00000000,1435.60021533
2966,5.93200000,1436.54029592,0.00000000,1436.54029592
2967,5.93400000,1437.48066541,0.00000000,1437.48066541
2968,5.93600000,1438.42132376,0.00000000,1438.42132376
2969,5.93800000,1439.36227096,0.00000000,1439.36227096
2970,5.94000000,1440.30350699,0.00000000,1440.30350699
2971,5.94200000,1441.24503184,0.00000000,1441.24503184
