step,time,kinetic,potential,total
1974,3.94800000,0.00000004,0.27259829,0.27259833
1975,3.95000000,0.00000030,0.27262103,0.27262133
1976,3.95200000,0.00000079,0.27266391,0.27266470
1977,3.95400000,0.00000151,0.27272668,0.27272819
1978,3.95600000,0.00000243,0.27280903,0.27281146
1979,3.95800000,0.00000355,0.27291059,0.27291414
1980,3.96000000,0.00000484,0.27303090,0.27303574
1981,3.96200000,0.00000628,0.27316947,0.27317575
1982,3.96400000,0.00000785,0.27332571,0.27333356
1983,3.96600000,0.00000953,0.27349900,0.27350853
1984,3.96800000,0.00001128,0.27368865,0.27369993
1985,3.97000000,0.00001309,0.27389391,0.27390700
1986,3.97200000,0.00001492,0.27411398,0.27412890
1987,3.97400000,0.00001674,0.27434803,0.27436477
1988,3.97600000,0.00001853,0.27459515,0.27461368
1989,3.97800000,0.00002025,0.27485441,0.27487466
1990,3.98000000,0.00002190,0.27512483,0.27514672
1991,3.98200000,0.00002343,0.27540539,0.27542882
1992,3.98400000,0.00002483,0.27569504,0.27571987
1993,3.98600000,0.00002608,0.27599271,0.27601879
1994,3.98800000,0.00002716,0.27629729,0.27632446
1995,3.99000000,0.00002805,0.27660766,0.27663572
1996,3.99200000,0.00002875,0.27692267,0.27695142
1997,3.99400000,0.00002924,0.27724116,0.27727040
1998,3.99600000,0.00002951,0.27756197,0.27759148
1999,3.99800000,0.00002957,0.27788392,0.27791349
2000,4.00000000,0.00002942,0.27820583,0.27823525
2001,4.00200000,0.00002905,0.27852654,0.27855559
2002,4.00400000,0.00002847,0.27884488,0.27887335
2003,4.00600000,0.00002769,0.27915970,0.27918739
2004,4.00800000,0.00002673,0.27946985,0.27949659
2005,4.01000000,0.00002560,0.27977423,0.27979984
2006,4.01200000,0.00002432,0.28007174,0.28009606
2007,4.01400000,0.00002290,0.28036131,0.28038421
2008,4.01600000,0.00002137,0.28064191,0.28066328
2009,4.01800000,0.00001975,0.28091255,0.28093230
2010,4.02000000,0.00001806,0.28117226,0.28119032
2011,4.02200000,0.00001633,0.28142013,0.28143646
2012,4.02400000,0.00001458,0.28165530,0.28166987
2013,4.02600000,0.00001283,0.28187694,0.28188977
2014,4.02800000,0.00001112,0.28208428,0.28209540
2015,4.03000000,0.00000946,0.28227663,0.28228609
2016,4.03200000,0.00000788,0.28245333,0.28246120
2017,4.03400000,0.00000639,0.28261378,0.28262017
2018,4.03600000,0.00000503,0.28275746,0.28276248
2019,4.03800000,0.00000380,0.28288390,0.28288770
2020,4.04000000,0.00000273,0.28299271,0.28299543
2021,4.04200000,0.00000182,0.28308355,0.28308536
2022,4.04400000,0.00000108,0.28315616,0.28315725
2023,4.04600000,0.00000054,0.28321036,0.28321090
2024,4.04800000,0.00000018,0.28324602,0.28324620
2025,4.05000000,0.00000001,0.28326308,0.28326310
2026,4.05200000,0.00000004,0.28326157,0.28326161
2027,4.05400000,0.00000026,0.28324156,0.28324182
2028,4.05600000,0.00000066,0.28320322,0.28320389
2029,4.05800000,0.00000124,0.28314678,0.28314802
2030,4.06000000,0.00000199,0.28307251,0.28307449
2031,4.06200000,0.00000288,0.28298078,0.28298366
2032,4.06400000,0.00000391,0.28287201,0.28287592
2033,4.06600000,0.00000506,0.28274668,0.28275174
2034,4.06800000,0.00000631,0.28260532,0.28261163
2035,4.07000000,0.00000764,0.28244855,0.28245619
2036,4.07200000,0.00000903,0.28227701,0.28228604
2037,4.07400000,0.00001046,0.28209140,0.28210186
2038,4.07600000,0.00001191,0.28189248,0.28190439
2039,4.07800000,0.00001335,0.28168105,0.28169440
2040,4.08000000,0.00001476,0.28145795,0.28147271
2041,4.08200000,0.00001612,0.28122405,0.28124017
2042,4.08400000,0.00001741,0.28098028,0.28099769
2043,4.08600000,0.00001862,0.28072757,0.28074619
2044,4.08800000,0.00001972,0.28046690,0.28048662
2045,4.09000000,0.00002070,0.28019927,0.28021996
2046,4.09200000,0.00002154,0.27992569,0.27994723
2047,4.09400000,0.00002223,0.27964719,0.27966943
2048,4.09600000,0.00002277,0.27936483,0.27938760
2049,4.09800000,0.00002315,0.27907965,0.27910280
2050,4.10000000,0.00002335,0.27879271,0.27881606
2051,4.10200000,0.00002339,0.27850506,0.27852845
2052,4.10400000,0.00002325,0.27821776,0.27824101
2053,4.10600000,0.00002294,0.27793186,0.27795480
2054,4.10800000,0.00002248,0.27764838,0.27767086
2055,4.11000000,0.00002185,0.27736835,0.27739020
2056,4.11200000,0.00002108,0.27709276,0.27711384
2057,4.11400000,0.00002018,0.27682259,0.27684277
2058,4.11600000,0.00001916,0.27655880,0.27657796
2059,4.11800000,0.00001803,0.27630231,0.27632034
2060,4.12000000,0.00001681,0.27605401,0.27607083
2061,4.12200000,0.00001553,0.27581477,0.27583029
2062,4.12400000,0.00001419,0.27558539,0.27559958
2063,4.12600000,0.00001282,0.27536666,0.27537948
2064,4.12800000,0.00001143,0.27515932,0.27517075
2065,4.13000000,0.00001005,0.27496406,0.27497411
2066,4.13200000,0.00000870,0.27478153,0.27479023
2067,4.13400000,0.00000739,0.27461232,0.27461971
2068,4.13600000,0.00000615,0.27445698,0.27446312
2069,4.13800000,0.00000498,0.27431600,0.27432098
2070,4.14000000,0.00000391,0.27418983,0.27419374
2071,4.14200000,0.00000295,0.27407885,0.27408180
2072,4.14400000,0.00000211,0.27398339,0.27398549
2073,4.14600000,0.00000140,0.27390372,0.27390512
2074,4.14800000,0.00000083,0.27384006,0.27384089
2075,4.15000000,0.00000041,0.27379256,0.27379297
2076,4.15200000,0.00000014,0.27376134,0.27376147
2077,4.15400000,0.00000002,0.27374642,0.27374643
2078,4.15600000,0.00000005,0.27374779,0.27374784
2079,4.15800000,0.00000023,0.27376538,0.27376561
2080,4.16000000,0.00000056,0.27379906,0.27379961
2081,4.16200000,0.00000102,0.27384863,0.27384966
2082,4.16400000,0.00000162,0.27391386,0.27391548
2083,4.16600000,0.00000233,0.27399445,0.27399678
2084,4.16800000,0.00000316,0.27409004,0.27409319
2085,4.17000000,0.00000407,0.27420023,0.27420430
2086,4.17200000,0.00000506,0.27432457,0.27432963
2087,4.17400000,0.00000612,0.27446255,0.27446867
2088,4.17600000,0.00000722,0.27461362,0.27462084
2089,4.17800000,0.00000835,0.27477719,0.27478555
2090,4.18000000,0.00000950,0.27495262,0.27496212
2091,4.18200000,0.00001063,0.27513923,0.27514987
2092,4.18400000,0.00001175,0.27533631,0.27534805
2093,4.18600000,0.00001282,0.27554309,0.27555591
2094,4.18800000,0.00001384,0.27575881,0.27577265
2095,4.19000000,0.00001479,0.27598263,0.27599742
2096,4.19200000,0.00001565,0.27621373,0.27622938
2097,4.19400000,0.00001641,0.27645123,0.27646765
2098,4.19600000,0.00001707,0.27669425,0.27671133
2099,4.19800000,0.00001762,0.27694189,0.27695950
2100,4.20000000,0.00001803,0.27719322,0.27721125
2101,4.20200000,0.00001832,0.27744732,0.27746564
2102,4.20400000,0.00001847,0.27770325,0.27772172
2103,4.20600000,0.00001849,0.27796007,0.27797856
2104,4.20800000,0.00001838,0.27821683,0.27823521
2105,4.21000000,0.00001813,0.27847260,0.27849073
2106,4.21200000,0.00001775,0.27872645,0.27874420
2107,4.21400000,0.00001725,0.27897745,0.27899469
2108,4.21600000,0.00001663,0.27922468,0.27924132
2109,4.21800000,0.00001591,0.27946727,0.27948318
2110,4.22000000,0.00001510,0.27970433,0.27971942
2111,4.22200000,0.00001420,0.27993500,0.27994920
2112,4.22400000,0.00001324,0.28015847,0.28017171
2113,4.22600000,0.00001222,0.28037394,0.28038615
2114,4.22800000,0.00001116,0.28058063,0.28059179
2115,4.23000000,0.00001007,0.28077784,0.28078791
2116,4.23200000,0.00000897,0.28096485,0.28097382
2117,4.23400000,0.00000789,0.28114102,0.28114890
2118,4.23600000,0.00000682,0.28130573,0.28131255
2119,4.23800000,0.00000579,0.28145843,0.28146422
2120,4.24000000,0.00000480,0.28159860,0.28160340
2121,4.24200000,0.00000389,0.28172575,0.28172964
2122,4.24400000,0.00000304,0.28183949,0.28184253
2123,4.24600000,0.00000229,0.28193943,0.28194172
2124,4.24800000,0.00000163,0.28202526,0.28202689
2125,4.25000000,0.00000108,0.28209673,0.28209781
2126,4.25200000,0.00000063,0.28215362,0.28215425
2127,4.25400000,0.00000031,0.28219579,0.28219609
2128,4.25600000,0.00000010,0.28222313,0.28222323
2129,4.25800000,0.00000001,0.28223562,0.28223563
2130,4.26000000,0.00000004,0.28223327,0.28223332
2131,4.26200000,0.00000020,0.28221615,0.28221635
2132,4.26400000,0.00000046,0.28218439,0.28218485
2133,4.26600000,0.00000084,0.28213817,0.28213901
2134,4.26800000,0.00000131,0.28207773,0.28207904
2135,4.27000000,0.00000188,0.28200335,0.28200524
2136,4.27200000,0.00000254,0.28191538,0.28191792
2137,4.27400000,0.00000327,0.28181419,0.28181746
2138,4.27600000,0.00000406,0.28170024,0.28170430
2139,4.27800000,0.00000489,0.28157399,0.28157889
2140,4.28000000,0.00000577,0.28143598,0.28144175
2141,4.28200000,0.00000666,0.28128676,0.28129343
2142,4.28400000,0.00000757,0.28112695,0.28113452
2143,4.28600000,0.00000847,0.28095719,0.28096565
2144,4.28800000,0.00000935,0.28077814,0.28078748
2145,4.29000000,0.00001019,0.28059052,0.28060071
2146,4.29200000,0.00001100,0.28039506,0.28040605
2147,4.29400000,0.00001174,0.28019251,0.28020426
2148,4.29600000,0.00001242,0.27998367,0.27999609
2149,4.29800000,0.00001302,0.27976933,0.27978235
2150,4.30000000,0.00001354,0.27955030,0.27956384
2151,4.30200000,0.00001396,0.27932742,0.27934138
2152,4.30400000,0.00001428,0.27910152,0.27911581
2153,4.30600000,0.00001451,0.27887345,0.27888796
2154,4.30800000,0.00001462,0.27864406,0.27865868
2155,4.31000000,0.00001463,0.27841419,0.27842882
2156,4.31200000,0.00001453,0.27818469,0.27819922
2157,4.31400000,0.00001433,0.27795639,0.27797072
2158,4.31600000,0.00001402,0.27773014,0.27774416
2159,4.31800000,0.00001362,0.27750674,0.27752036
2160,4.32000000,0.00001313,0.27728700,0.27730012
2161,4.32200000,0.00001255,0.27707170,0.27708425
2162,4.32400000,0.00001190,0.27686160,0.27687350
2163,4.32600000,0.00001119,0.27665745,0.27666864
2164,4.32800000,0.00001042,0.27645997,0.27647039
2165,4.33000000,0.00000961,0.27626983,0.27627944
2166,4.33200000,0.00000877,0.27608769,0.27609646
2167,4.33400000,0.00000791,0.27591418,0.27592209
2168,4.33600000,0.00000704,0.27574989,0.27575693
2169,4.33800000,0.00000618,0.27559537,0.27560155
2170,4.34000000,0.00000534,0.27545113,0.27545647
2171,4.34200000,0.00000452,0.27531766,0.27532218
2172,4.34400000,0.00000375,0.27519537,0.27519912
2173,4.34600000,0.00000303,0.27508467,0.27508769
2174,4.34800000,0.00000236,0.27498590,0.27498826
2175,4.35000000,0.00000177,0.27489936,0.27490113
2176,4.35200000,0.00000125,0.27482531,0.27482656
2177,4.35400000,0.00000082,0.27476396,0.27476478
2178,4.35600000,0.00000048,0.27471548,0.27471595
2179,4.35800000,0.00000022,0.27467998,0.27468020
2180,4.36000000,0.00000007,0.27465753,0.27465760
2181,4.36200000,0.00000000,0.27464816,0.27464816
2182,4.36400000,0.00000004,0.27465184,0.27465188
2183,4.36600000,0.00000016,0.27466851,0.27466867
2184,4.36800000,0.00000038,0.27469803,0.27469841
2185,4.37000000,0.00000068,0.27474026,0.27474095
2186,4.37200000,0.00000106,0.27479499,0.27479605
2187,4.37400000,0.00000152,0.27486195,0.27486347
2188,4.37600000,0.00000204,0.27494087,0.27494291
2189,4.37800000,0.00000262,0.27503139,0.27503401
2190,4.38000000,0.00000325,0.27513315,0.27513640
2191,4.38200000,0.00000392,0.27524572,0.27524964
2192,4.38400000,0.00000461,0.27536867,0.27537328
2193,4.38600000,0.00000532,0.27550148,0.27550680
2194,4.38800000,0.00000604,0.27564365,0.27564969
2195,4.39000000,0.00000675,0.27579462,0.27580136
2196,4.39200000,0.00000744,0.27595380,0.27596124
2197,4.39400000,0.00000811,0.27612057,0.27612868
2198,4.39600000,0.00000874,0.27629432,0.27630306
2199,4.39800000,0.00000933,0.27647436,0.27648369
2200,4.40000000,0.00000986,0.27666002,0.27666988
2201,4.40200000,0.00001033,0.27685060,0.27686094
2202,4.40400000,0.00001074,0.27704539,0.27705612
2203,4.40600000,0.00001107,0.27724365,0.27725472
2204,4.40800000,0.00001132,0.27744465,0.27745596
2205,4.41000000,0.00001149,0.27764764,0.27765912
2206,4.41200000,0.00001157,0.27785186,0.27786344
2207,4.41400000,0.00001157,0.27805658,0.27806815
2208,4.41600000,0.00001149,0.27826103,0.27827251
2209,4.41800000,0.00001132,0.27846446,0.27847578
2210,4.42000000,0.00001107,0.27866613,0.27867721
2211,4.42200000,0.00001075,0.27886532,0.27887606
2212,4.42400000,0.00001036,0.27906128,0.27907164
2213,4.42600000,0.00000990,0.27925332,0.27926322
2214,4.42800000,0.00000938,0.27944075,0.27945013
2215,4.43000000,0.00000881,0.27962289,0.27963170
2216,4.43200000,0.00000820,0.27979910,0.27980730
2217,4.43400000,0.00000756,0.27996874,0.27997629
2218,4.43600000,0.00000689,0.28013121,0.28013810
2219,4.43800000,0.00000621,0.28028596,0.28029217
2220,4.44000000,0.00000552,0.28043243,0.28043795
2221,4.44200000,0.00000484,0.28057012,0.28057497
2222,4.44400000,0.00000417,0.28069856,0.28070274
2223,4.44600000,0.00000353,0.28081731,0.28082085
2224,4.44800000,0.00000292,0.28092598,0.28092890
2225,4.45000000,0.00000235,0.28102419,0.28102655
2226,4.45200000,0.00000183,0.28111164,0.28111348
2227,4.45400000,0.00000137,0.28118805,0.28118942
2228,4.45600000,0.00000096,0.28125318,0.28125414
2229,4.45800000,0.00000063,0.28130684,0.28130746
2230,4.46000000,0.00000036,0.28134888,0.28134924
2231,4.46200000,0.00000016,0.28137919,0.28137936
2232,4.46400000,0.00000004,0.28139772,0.28139777
2233,4.46600000,0.00000000,0.28140446,0.28140446
2234,4.46800000,0.00000003,0.28139942,0.28139945
2235,4.47000000,0.00000014,0.28138269,0.28138282
2236,4.47200000,0.00000031,0.28135437,0.28135468
2237,4.47400000,0.00000056,0.28131463,0.28131519
2238,4.47600000,0.00000087,0.28126367,0.28126453
2239,4.47800000,0.00000123,0.28120172,0.28120295
2240,4.48000000,0.00000165,0.28112908,0.28113073
2241,4.48200000,0.00000211,0.28104606,0.28104816
2242,4.48400000,0.00000261,0.28095301,0.28095562
2243,4.48600000,0.00000314,0.28085033,0.28085347
2244,4.48800000,0.00000369,0.28073845,0.28074213
2245,4.49000000,0.00000425,0.28061782,0.28062207
2246,4.49200000,0.00000482,0.28048894,0.28049375
2247,4.49400000,0.00000538,0.28035231,0.28035769
2248,4.49600000,0.00000593,0.28020849,0.28021441
2249,4.49800000,0.00000645,0.28005804,0.28006449
2250,4.50000000,0.00000695,0.27990154,0.27990849
2251,4.50200000,0.00000741,0.27973961,0.27974702
2252,4.50400000,0.00000783,0.27957286,0.27958070
2253,4.50600000,0.00000820,0.27940195,0.27941015
2254,4.50800000,0.00000851,0.27922751,0.27923602
2255,4.51000000,0.00000877,0.27905020,0.27905897
2256,4.51200000,0.00000896,0.27887070,0.27887966
2257,4.51400000,0.00000909,0.27868967,0.27869876
2258,4.51600000,0.00000916,0.27850778,0.27851694
2259,4.51800000,0.00000915,0.27832571,0.27833486
2260,4.52000000,0.00000908,0.27814413,0.27815321
2261,4.52200000,0.00000894,0.27796369,0.27797263
2262,4.52400000,0.00000874,0.27778506,0.27779380
2263,4.52600000,0.00000848,0.27760887,0.27761735
2264,4.52800000,0.00000817,0.27743576,0.27744393
2265,4.53000000,0.00000780,0.27726635,0.27727415
2266,4.53200000,0.00000739,0.27710123,0.27710862
2267,4.53400000,0.00000694,0.27694099,0.27694792
2268,4.53600000,0.00000645,0.27678618,0.27679263
2269,4.53800000,0.00000594,0.27663735,0.27664329
2270,4.54000000,0.00000541,0.27649500,0.27650041
2271,4.54200000,0.00000487,0.27635962,0.27636450
2272,4.54400000,0.00000433,0.27623168,0.27623601
2273,4.54600000,0.00000379,0.27611159,0.27611538
2274,4.54800000,0.00000327,0.27599975,0.27600302
2275,4.55000000,0.00000276,0.27589654,0.27589930
2276,4.55200000,0.00000228,0.27580228,0.27580456
2277,4.55400000,0.00000183,0.27571727,0.27571910
2278,4.55600000,0.00000142,0.27564178,0.27564320
2279,4.55800000,0.00000106,0.27557603,0.27557709
2280,4.56000000,0.00000074,0.27552022,0.27552096
2281,4.56200000,0.00000048,0.27547449,0.27547497
2282,4.56400000,0.00000027,0.27543897,0.27543924
2283,4.56600000,0.00000012,0.27541374,0.27541386
2284,4.56800000,0.00000003,0.27539884,0.27539887
2285,4.57000000,0.00000000,0.27539428,0.27539428
2286,4.57200000,0.00000003,0.27540001,0.27540004
2287,4.57400000,0.00000012,0.27541599,0.27541610
2288,4.57600000,0.00000026,0.27544209,0.27544235
2289,4.57800000,0.00000046,0.27547818,0.27547864
2290,4.58000000,0.00000070,0.27552408,0.27552479
2291,4.58200000,0.00000100,0.27557959,0.27558058
2292,4.58400000,0.00000133,0.27564445,0.27564577
2293,4.58600000,0.00000170,0.27571838,0.27572008
2294,4.58800000,0.00000209,0.27580109,0.27580318
2295,4.59000000,0.00000251,0.27589222,0.27589474
2296,4.59200000,0.00000295,0.27599142,0.27599437
2297,4.59400000,0.00000339,0.27609828,0.27610168
2298,4.59600000,0.00000384,0.27621239,0.27621623
2299,4.59800000,0.00000428,0.27633329,0.27633758
2300,4.60000000,0.00000472,0.27646052,0.27646524
2301,4.60200000,0.00000513,0.27659359,0.27659872
2302,4.60400000,0.00000552,0.27673199,0.27673751
2303,4.60600000,0.00000589,0.27687518,0.27688107
2304,4.60800000,0.00000621,0.27702264,0.27702885
2305,4.61000000,0.00000650,0.27717380,0.27718030
2306,4.61200000,0.00000675,0.27732809,0.27733484
2307,4.61400000,0.00000695,0.27748495,0.27749190
2308,4.61600000,0.00000710,0.27764378,0.27765088
2309,4.61800000,0.00000720,0.27780400,0.27781119
2310,4.62000000,0.00000724,0.27796501,0.27797225
2311,4.62200000,0.00000724,0.27812623,0.27813347
2312,4.62400000,0.00000718,0.27828706,0.27829424
2313,4.62600000,0.00000706,0.27844693,0.27845399
2314,4.62800000,0.00000690,0.27860523,0.27861214
2315,4.63000000,0.00000669,0.27876141,0.27876811
2316,4.63200000,0.00000644,0.27891490,0.27892134
2317,4.63400000,0.00000615,0.27906515,0.27907130
2318,4.63600000,0.00000582,0.27921162,0.27921744
2319,4.63800000,0.00000546,0.27935379,0.27935925
2320,4.64000000,0.00000508,0.27949116,0.27949624
2321,4.64200000,0.00000467,0.27962324,0.27962791
2322,4.64400000,0.00000425,0.27974957,0.27975382
2323,4.64600000,0.00000383,0.27986971,0.27987354
2324,4.64800000,0.00000340,0.27998325,0.27998665
2325,4.65000000,0.00000297,0.28008980,0.28009277
2326,4.65200000,0.00000256,0.28018899,0.28019155
2327,4.65400000,0.00000216,0.28028050,0.28028266
2328,4.65600000,0.00000178,0.28036402,0.28036580
2329,4.65800000,0.00000143,0.28043927,0.28044070
2330,4.66000000,0.00000111,0.28050603,0.28050714
2331,4.66200000,0.00000082,0.28056408,0.28056490
2332,4.66400000,0.00000057,0.28061325,0.28061382
2333,4.66600000,0.00000037,0.28065339,0.28065376
2334,4.66800000,0.00000021,0.28068441,0.28068461
2335,4.67000000,0.00000009,0.28070622,0.28070631
2336,4.67200000,0.00000002,0.28071879,0.28071881
2337,4.67400000,0.00000000,0.28072212,0.28072212
2338,4.67600000,0.00000003,0.28071623,0.28071626
2339,4.67800000,0.00000010,0.28070120,0.28070130
2340,4.68000000,0.00000022,0.28067712,0.28067733
2341,4.68200000,0.00000037,0.28064412,0.28064449
2342,4.68400000,0.00000057,0.28060237,0.28060294
2343,4.68600000,0.00000080,0.28055206,0.28055286
2344,4.68800000,0.00000107,0.28049342,0.28049448
2345,4.69000000,0.00000136,0.28042670,0.28042806
2346,4.69200000,0.00000168,0.28035219,0.28035387
2347,4.69400000,0.00000201,0.28027020,0.28027221
2348,4.69600000,0.00000235,0.28018108,0.28018343
2349,4.69800000,0.00000271,0.28008517,0.28008788
2350,4.70000000,0.00000306,0.27998287,0.27998593
2351,4.70200000,0.00000341,0.27987459,0.27987800
2352,4.70400000,0.00000375,0.27976075,0.27976450
2353,4.70600000,0.00000408,0.27964180,0.27964588
2354,4.70800000,0.00000439,0.27951820,0.27952259
2355,4.71000000,0.00000467,0.27939042,0.27939510
2356,4.71200000,0.00000493,0.27925896,0.27926389
2357,4.71400000,0.00000516,0.27912432,0.27912948
2358,4.71600000,0.00000535,0.27898700,0.27899235
2359,4.71800000,0.00000551,0.27884752,0.27885302
2360,4.72000000,0.00000562,0.27870640,0.27871202
2361,4.72200000,0.00000570,0.27856417,0.27856987
2362,4.72400000,0.00000573,0.27842135,0.27842708
2363,4.72600000,0.00000572,0.27827847,0.27828419
2364,4.72800000,0.00000567,0.27813604,0.27814171
2365,4.73000000,0.00000558,0.27799459,0.27800017
2366,4.73200000,0.00000545,0.27785462,0.27786007
2367,4.73400000,0.00000528,0.27771664,0.27772193
2368,4.73600000,0.00000508,0.27758115,0.27758623
2369,4.73800000,0.00000485,0.27744861,0.27745346
2370,4.74000000,0.00000459,0.27731951,0.27732410
2371,4.74200000,0.00000430,0.27719429,0.27719859
2372,4.74400000,0.00000400,0.27707338,0.27707738
2373,4.74600000,0.00000367,0.27695721,0.27696089
2374,4.74800000,0.00000334,0.27684618,0.27684952
2375,4.75000000,0.00000300,0.27674066,0.27674366
2376,4.75200000,0.00000267,0.27664100,0.27664367
2377,4.75400000,0.00000233,0.27654755,0.27654988
2378,4.75600000,0.00000200,0.27646060,0.27646260
2379,4.75800000,0.00000169,0.27638045,0.27638214
2380,4.76000000,0.00000139,0.27630735,0.27630873
2381,4.76200000,0.00000111,0.27624153,0.27624264
2382,4.76400000,0.00000086,0.27618319,0.27618405
2383,4.76600000,0.00000063,0.27613251,0.27613315
2384,4.76800000,0.00000044,0.27608964,0.27609008
2385,4.77000000,0.00000028,0.27605470,0.27605498
2386,4.77200000,0.00000016,0.27602777,0.27602792
2387,4.77400000,0.00000007,0.27600891,0.27600898
2388,4.77600000,0.00000001,0.27599816,0.27599818
2389,4.77800000,0.00000000,0.27599552,0.27599552
2390,4.78000000,0.00000002,0.27600095,0.27600097
2391,4.78200000,0.00000008,0.27601440,0.27601449
2392,4.78400000,0.00000018,0.27603580,0.27603597
2393,4.78600000,0.00000030,0.27606501,0.27606531
2394,4.78800000,0.00000046,0.27610191,0.27610237
2395,4.79000000,0.00000065,0.27614631,0.27614696
2396,4.79200000,0.00000086,0.27619804,0.27619890
2397,4.79400000,0.00000109,0.27625687,0.27625796
2398,4.79600000,0.00000134,0.27632255,0.27632390
2399,4.79800000,0.00000161,0.27639482,0.27639643
2400,4.80000000,0.00000188,0.27647339,0.27647527
2401,4.80200000,0.00000216,0.27655794,0.27656009
2402,4.80400000,0.00000244,0.27664813,0.27665057
2403,4.80600000,0.00000272,0.27674363,0.27674635
2404,4.80800000,0.00000299,0.27684406,0.27684705
2405,4.81000000,0.00000324,0.27694904,0.27695228
2406,4.81200000,0.00000349,0.27705815,0.27706164
2407,4.81400000,0.00000371,0.27717100,0.27717471
2408,4.81600000,0.00000392,0.27728715,0.27729107
2409,4.81800000,0.00000409,0.27740617,0.27741027
2410,4.82000000,0.00000424,0.27752762,0.27753186
2411,4.82200000,0.00000436,0.27765103,0.27765539
2412,4.82400000,0.00000445,0.27777596,0.27778041
2413,4.82600000,0.00000451,0.27790194,0.27790645
2414,4.82800000,0.00000453,0.27802850,0.27803304
2415,4.83000000,0.00000453,0.27815520,0.27815972
2416,4.83200000,0.00000448,0.27828156,0.27828604
2417,4.83400000,0.00000441,0.27840712,0.27841153
2418,4.83600000,0.00000430,0.27853143,0.27853573
2419,4.83800000,0.00000417,0.27865403,0.27865821
2420,4.84000000,0.00000401,0.27877450,0.27877851
2421,4.84200000,0.00000382,0.27889240,0.27889622
2422,4.84400000,0.00000361,0.27900731,0.27901092
2423,4.84600000,0.00000339,0.27911882,0.27912220
2424,4.84800000,0.00000314,0.27922653,0.27922967
2425,4.85000000,0.00000289,0.27933008,0.27933296
2426,4.85200000,0.00000263,0.27942909,0.27943171
2427,4.85400000,0.00000236,0.27952323,0.27952558
2428,4.85600000,0.00000209,0.27961216,0.27961425
2429,4.85800000,0.00000182,0.27969560,0.27969742
2430,4.86000000,0.00000157,0.27977325,0.27977482
2431,4.86200000,0.00000132,0.27984486,0.27984617
2432,4.86400000,0.00000108,0.27991018,0.27991127
2433,4.86600000,0.00000086,0.27996902,0.27996988
2434,4.86800000,0.00000067,0.28002117,0.28002183
2435,4.87000000,0.00000049,0.28006647,0.28006696
2436,4.87200000,0.00000034,0.28010480,0.28010514
2437,4.87400000,0.00000021,0.28013604,0.28013626
2438,4.87600000,0.00000012,0.28016011,0.28016022
2439,4.87800000,0.00000005,0.28017694,0.28017699
2440,4.88000000,0.00000001,0.28018652,0.28018653
2441,4.88200000,0.00000000,0.28018884,0.28018884
2442,4.88400000,0.00000002,0.28018391,0.28018394
2443,4.88600000,0.00000007,0.28017181,0.28017187
2444,4.88800000,0.00000015,0.28015259,0.28015273
2445,4.89000000,0.00000025,0.28012636,0.28012661
2446,4.89200000,0.00000038,0.28009325,0.28009363
2447,4.89400000,0.00000052,0.28005342,0.28005394
2448,4.89600000,0.00000069,0.28000704,0.28000773
2449,4.89800000,0.00000088,0.27995430,0.27995518
2450,4.90000000,0.00000108,0.27989545,0.27989652
2451,4.90200000,0.00000129,0.27983070,0.27983199
2452,4.90400000,0.00000150,0.27976035,0.27976185
2453,4.90600000,0.00000172,0.27968465,0.27968638
2454,4.90800000,0.00000195,0.27960393,0.27960587
2455,4.91000000,0.00000216,0.27951849,0.27952066
2456,4.91200000,0.00000238,0.27942868,0.27943106
2457,4.91400000,0.00000258,0.27933484,0.27933742
2458,4.91600000,0.00000277,0.27923733,0.27924010
2459,4.91800000,0.00000295,0.27913653,0.27913948
2460,4.92000000,0.00000311,0.27903282,0.27903593
2461,4.92200000,0.00000325,0.27892660,0.27892985
2462,4.92400000,0.00000336,0.27881827,0.27882163
2463,4.92600000,0.00000346,0.27870823,0.27871168
2464,4.92800000,0.00000353,0.27859689,0.27860041
2465,4.93000000,0.00000357,0.27848466,0.27848823
2466,4.93200000,0.00000359,0.27837196,0.27837555
2467,4.93400000,0.00000358,0.27825920,0.27826278
2468,4.93600000,0.00000354,0.27814680,0.27815034
2469,4.93800000,0.00000348,0.27803516,0.27803864
2470,4.94000000,0.00000340,0.27792468,0.27792808
2471,4.94200000,0.00000329,0.27781576,0.27781905
2472,4.94400000,0.00000316,0.27770879,0.27771195
2473,4.94600000,0.00000301,0.27760416,0.27760717
2474,4.94800000,0.00000285,0.27750222,0.27750507
2475,4.95000000,0.00000267,0.27740335,0.27740601
2476,4.95200000,0.00000247,0.27730787,0.27731035
2477,4.95400000,0.00000227,0.27721614,0.27721841
2478,4.95600000,0.00000206,0.27712845,0.27713051
2479,4.95800000,0.00000185,0.27704511,0.27704696
2480,4.96000000,0.00000164,0.27696641,0.27696805
2481,4.96200000,0.00000143,0.27689261,0.27689404
2482,4.96400000,0.00000122,0.27682395,0.27682517
2483,4.96600000,0.00000103,0.27676066,0.27676168
2484,4.96800000,0.00000084,0.27670294,0.27670378
2485,4.97000000,0.00000067,0.27665098,0.27665165
2486,4.97200000,0.00000052,0.27660494,0.27660545
2487,4.97400000,0.00000038,0.27656496,0.27656534
2488,4.97600000,0.00000026,0.27653116,0.27653142
2489,4.97800000,0.00000016,0.27650363,0.27650379
2490,4.98000000,0.00000009,0.27648245,0.27648254
2491,4.98200000,0.00000004,0.27646766,0.27646770
